d1,hosp_first_dose_after_14_days,hosp_first_dose_within_14_days,hosp_second_dose_after_14_days,hosp_second_dose_within_14_days,hosp_third_dose_after_14_days,hosp_third_dose_within_14_days,hosp_unvaccinated,icu_second_dose_after_14_days,icu_third_dose_after_14_days,icu_third_dose_within_14_days,icu_unvaccinated,vax_dose_1,vax_dose_2,vax_dose_3,vax_dose_4,hosp_0,hosp_1,hosp_2,hosp_3,icu_0,icu_1,icu_2,icu_3,vax_1_acc,vax_2_acc,vax_3_acc,vax_4_acc,vax_just_1,vax_just_2,vax_just_34,vax_just_0,risk_vax_hosp_0,risk_vax_hosp_1,risk_vax_hosp_2,risk_vax_hosp_3,risk_vax_icu_0,risk_vax_icu_1,risk_vax_icu_2,risk_vax_icu_3,eff_hosp_1,eff_hosp_2,eff_hosp_3,eff_icu_1,eff_icu_2,eff_icu_3,one
2022-02-24,49.0,3.0,413.0,8.0,377.0,38.0,346.0,22.0,15.0,2.0,45.0,303,1119,2022,217,346.0,52.0,421.0,415.0,45.0,0,22.0,17.0,3543687,3332448,1561449,13582,211239,1770999,1561449,876352,0.039481852041188925,0.024616666429967952,0.02377189371648431,0.026577877343416274,0.00513492295333382,0.0,0.00124223672627709,0.0010887323249110282,0.623493204024141,0.602096722607759,0.6731669354236284,0.0,0.24191925323252897,0.21202505564453988,1
2022-02-25,44.0,3.0,414.0,8.0,383.0,34.0,348.0,19.0,12.0,2.0,40.0,353,1533,2652,354,348.0,47.0,422.0,417.0,40.0,0,19.0,14.0,3544040,3333981,1564101,13936,210059,1769880,1564101,875999,0.03972607274665838,0.022374666165220245,0.02384342441295455,0.026660682398387318,0.004566215258236596,0.0,0.0010735191086401338,0.000895082862295977,0.563223712243298,0.6001958604116028,0.6711129632271522,0.0,0.23510041641241214,0.19602292307210337,1
2022-02-26,42.0,4.0,397.0,8.0,358.0,29.0,335.0,17.0,13.0,2.0,39.0,500,2176,2063,136,335.0,46.0,405.0,387.0,39.0,0,17.0,15.0,3544540,3336157,1566164,14072,208383,1769993,1566164,875499,0.03826389293420095,0.022074737382607984,0.022881446423799415,0.024710055907299616,0.0044546024609965285,0.0,0.0009604557758138028,0.0009577541049340938,0.5769077762309226,0.5979905511220884,0.6457799772174598,0.0,0.21560976186389963,0.21500327208094724,1
2022-02-27,43.0,5.0,396.0,8.0,365.0,28.0,329.0,20.0,14.0,2.0,41.0,162,892,820,78,329.0,48.0,404.0,393.0,41.0,0,20.0,16.0,3544702,3337049,1566984,14150,207653,1770065,1566984,875337,0.03758552420382093,0.023115485930855804,0.02282402058681461,0.02508002634360019,0.004683910311114462,0.0,0.001129902009248248,0.0010210697748030612,0.6150103376370069,0.6072556142370985,0.6672788759734942,0.0,0.24123049635837407,0.21799515938214323,1
2022-02-28,42.0,5.0,406.0,8.0,371.0,29.0,334.0,19.0,15.0,2.0,43.0,253,798,1720,240,334.0,47.0,414.0,400.0,43.0,0,19.0,17.0,3544955,3337847,1568704,14390,207108,1769143,1568704,875084,0.03816776446603983,0.022693473936303766,0.02340116090106905,0.025498755660723755,0.004913813988142853,0.0,0.0010739663215466471,0.0010836971155807596,0.5945717349124684,0.6131132181422487,0.6680704520541553,0.0,0.2185606382614712,0.2205409317885752,1
2022-03-01,39.0,5.0,396.0,8.0,373.0,25.0,333.0,20.0,17.0,2.0,41.0,301,891,1486,266,333.0,44.0,404.0,398.0,41.0,0,20.0,19.0,3545256,3338738,1570190,14656,206518,1768548,1570190,874783,0.03806658336981857,0.021305648902274862,0.022843598251220773,0.02534725096962788,0.0046868766311188035,0.0,0.001130871200555484,0.0012100446442787178,0.5596942781885499,0.6000958381080379,0.665866193542462,0.0,0.24128461010622632,0.25817719123318766,1
2022-03-02,39.0,6.0,384.0,7.0,374.0,24.0,321.0,17.0,17.0,2.0,40.0,250,1006,1402,267,321.0,45.0,391.0,398.0,40.0,0,17.0,19.0,3545506,3339744,1571592,14923,205762,1768152,1571592,874533,0.03670530443105063,0.02186992739184106,0.02211348345617345,0.025324638964820383,0.004573869711034346,0.0,0.0009614558024423239,0.001208965176712531,0.5958247106470075,0.6024601566161288,0.6899449373153043,0.0,0.2102062068193232,0.26431998572148496,1
2022-03-03,37.0,6.0,367.0,7.0,364.0,24.0,320.0,17.0,16.0,2.0,38.0,306,1106,1401,170,320.0,43.0,374.0,388.0,38.0,0,17.0,18.0,3545812,3340850,1572993,15093,204962,1767857,1572993,874227,0.03660376538359031,0.020979498638772066,0.021155557265095538,0.024666352615682334,0.004346697139301348,0.0,0.0009616162393225245,0.0011443153275316545,0.5731513798899307,0.5779612300372711,0.6738747327546911,0.0,0.2212291789616349,0.26326088311631995,1
2022-03-04,40.0,6.0,363.0,7.0,353.0,24.0,315.0,15.0,16.0,2.0,39.0,330,1548,1996,277,315.0,46.0,370.0,377.0,39.0,0,15.0,18.0,3546142,3342398,1574989,15370,203744,1767409,1574989,873897,0.0360454378490829,0.02257735197110099,0.020934599744597885,0.023936675113286506,0.004462768495600741,0.0,0.0008486999896458601,0.0011428651247723,0.6263581001742616,0.5807836162858685,0.6640694784595472,0.0,0.1901734294491149,0.2560888215238817,1
2022-03-05,35.0,5.0,348.0,7.0,332.0,22.0,297.0,15.0,15.0,2.0,39.0,311,1495,1454,165,297.0,40.0,355.0,354.0,39.0,0,15.0,17.0,3546453,3343893,1576443,15535,202560,1767450,1576443,873586,0.03399779758375249,0.019747235387045814,0.020085433817081104,0.02245561685389196,0.004464357258472549,0.0,0.0008486803021301875,0.0010783770805541336,0.5808386657517779,0.5907863227787412,0.6605021045428976,0.0,0.19010134113248767,0.24155259494691367,1
2022-03-06,38.0,5.0,350.0,6.0,340.0,22.0,294.0,17.0,14.0,2.0,41.0,129,605,675,47,294.0,43.0,356.0,362.0,41.0,0,17.0,16.0,3546582,3344498,1577118,15582,202084,1767380,1577118,873457,0.03365935586983675,0.021278280319075235,0.020142810261517048,0.022953260314066543,0.004693991804977234,0.0,0.0009618757709151398,0.0010145087431631622,0.6321654045121938,0.598431245666459,0.6819280916375381,0.0,0.20491637200883545,0.216129210555382,1
2022-03-07,37.0,4.0,346.0,6.0,342.0,21.0,305.0,17.0,15.0,2.0,40.0,207,761,1127,196,305.0,41.0,352.0,363.0,40.0,0,17.0,17.0,3546789,3345259,1578245,15778,201530,1767014,1578245,873250,0.03492699685084455,0.02034436560313601,0.019920611834428024,0.023000231269543068,0.004580589750930432,0.0,0.0009620750033672625,0.0010771458170309425,0.582482533211099,0.5703499765381728,0.6585230149550322,0.0,0.2100329991726155,0.23515439618056766,1
2022-03-08,37.0,4.0,345.0,6.0,337.0,19.0,296.0,19.0,16.0,2.0,39.0,303,802,1159,216,296.0,41.0,351.0,356.0,39.0,0,19.0,18.0,3547092,3346061,1579404,15994,201031,1766657,1579404,872947,0.03390812958862336,0.020394864473638395,0.01986803324018188,0.022540148055848915,0.004467625182284835,0.0,0.0010754775828018682,0.0011396704073182034,0.6014741810023384,0.5859371625985491,0.6647417103009846,0.0,0.24072690499336988,0.2550953495018471,1
2022-03-09,36.0,4.0,333.0,6.0,339.0,18.0,287.0,18.0,15.0,2.0,40.0,221,757,1169,241,287.0,40.0,339.0,357.0,40.0,0,18.0,17.0,3547313,3346818,1580573,16235,200495,1766245,1580573,872726,0.03288546462463591,0.019950622210030175,0.01919326027816073,0.022586745439786712,0.004583340017370859,0.0,0.0010191111652120741,0.00107555930665651,0.6066699205181462,0.5836396261156134,0.6868306620447143,0.0,0.22235120269271813,0.23466714286527735,1
2022-03-10,36.0,5.0,329.0,5.0,330.0,19.0,287.0,19.0,15.0,1.0,38.0,244,837,1170,190,287.0,41.0,334.0,349.0,38.0,0,19.0,16.0,3547557,3347655,1581743,16425,199902,1765912,1581743,872482,0.0328946614371414,0.020510049924462988,0.01891373975600143,0.022064267077521443,0.004355390712931614,0.0,0.0010759313034851114,0.0010115423302015562,0.6235069469754465,0.5749790066130884,0.6707552567362391,0.0,0.247034393559815,0.23225065140497742,1
2022-03-11,35.0,5.0,322.0,6.0,322.0,19.0,277.0,16.0,17.0,1.0,41.0,299,1352,1793,236,277.0,40.0,328.0,341.0,41.0,0,16.0,18.0,3547856,3349007,1583536,16661,198849,1765471,1583536,872183,0.03175938994454146,0.020115766234680588,0.018578611599963976,0.021534085742288146,0.004700848331141515,0.0,0.0009062737365836086,0.0011366966080973214,0.6333801206448526,0.5849801155628657,0.6780383936810866,0.0,0.1927894015596833,0.24180669700979174,1
2022-03-12,30.0,5.0,299.0,6.0,317.0,19.0,263.0,16.0,16.0,1.0,40.0,297,1347,1323,155,263.0,35.0,305.0,336.0,40.0,0,16.0,17.0,3548153,3350354,1584859,16816,197799,1765495,1584859,871886,0.03016449398201141,0.017694730509254342,0.017275608257174335,0.021200624156470702,0.004587755738708959,0.0,0.0009062614167698011,0.0010726506269642915,0.5866079013228795,0.5727133452819279,0.7028337411896811,0.0,0.1975391604054387,0.2338072661353471,1
2022-03-13,31.0,5.0,283.0,6.0,319.0,19.0,276.0,16.0,16.0,1.0,38.0,80,474,595,64,276.0,36.0,289.0,338.0,38.0,0,16.0,17.0,3548233,3350828,1585454,16880,197405,1765374,1585454,871806,0.03165841941899918,0.018236620146399533,0.01637046880717627,0.021318814673904132,0.004358767891021626,0.0,0.000906323532577233,0.0010722480753147048,0.5760432921504345,0.5170968452503302,0.6734011067245531,0.0,0.20793112990579665,0.24599797514416097,1
2022-03-14,32.0,5.0,281.0,6.0,331.0,19.0,279.0,15.0,15.0,1.0,37.0,223,654,2588,235,279.0,37.0,287.0,350.0,37.0,0,15.0,16.0,3548456,3351482,1588042,17115,196974,1763440,1588042,871583,0.03201072072309809,0.018784205021982595,0.016275007939028262,0.02203971935251083,0.004245149343206556,0.0,0.0008506101710293517,0.0010075300275433521,0.5868098123897726,0.5084236646782104,0.6885105631691557,0.0,0.2003722607287231,0.23733676864765338,1
2022-03-15,32.0,5.0,278.0,5.0,325.0,17.0,278.0,12.0,15.0,2.0,37.0,268,653,2066,254,278.0,37.0,283.0,342.0,37.0,0,12.0,17.0,3548724,3352135,1590108,17369,196589,1762027,1590108,871315,0.03190579755886218,0.018820992018882033,0.016061047872705694,0.021507973043340452,0.004246455070783816,0.0,0.000681033832058192,0.001069109771160198,0.589892541760151,0.5033896376693008,0.6741086162682801,0.0,0.16037702523777933,0.25176523790768857,1
2022-03-16,32.0,5.0,284.0,5.0,311.0,18.0,273.0,11.0,15.0,2.0,33.0,249,740,1967,245,273.0,37.0,289.0,329.0,33.0,0,11.0,17.0,3548973,3352875,1592075,17614,196098,1760800,1592075,871066,0.03134090872563043,0.018868116961927202,0.01641299409359382,0.020664855612957934,0.003788461494306976,0.0,0.0006247160381644707,0.001067788891854969,0.602028394489307,0.5236923484663148,0.6593572571192974,0.0,0.16489966681811297,0.28185290874925467,1
2022-03-17,31.0,5.0,287.0,5.0,321.0,18.0,266.0,8.0,15.0,2.0,32.0,233,722,2075,243,266.0,36.0,292.0,339.0,32.0,0,8.0,17.0,3549206,3353597,1594150,17857,195609,1759447,1594150,870833,0.030545466237499038,0.01840406116282993,0.01659612366840263,0.02126525107424019,0.003674642554887102,0.0,0.00045468831968226376,0.0010663990214220746,0.6025136764891231,0.5433252692678973,0.6961835484486394,0.0,0.12373674796683276,0.2902048309443905,1
2022-03-18,32.0,5.0,276.0,3.0,315.0,17.0,266.0,8.0,14.0,2.0,30.0,273,1110,3170,347,266.0,37.0,279.0,332.0,30.0,0,8.0,16.0,3549479,3354707,1597320,18204,194772,1757387,1597320,870560,0.03055504502848741,0.01899657034892079,0.01587584294182215,0.020784814564395362,0.003446057709979783,0.0,0.0004552213029913161,0.0010016778103323065,0.6217163264269354,0.5195817229861913,0.6802416604203018,0.0,0.1320991525107067,0.2906735448542976,1
2022-03-19,31.0,5.0,259.0,3.0,309.0,18.0,261.0,8.0,14.0,1.0,30.0,314,1161,2637,190,261.0,36.0,262.0,327.0,30.0,0,8.0,15.0,3549793,3355868,1599957,18394,193925,1755911,1599957,870246,0.029991519639274412,0.018563877787804564,0.01492102959660256,0.0204380492725742,0.003447301107962576,0.0,0.0004556039571481698,0.0009375251959896422,0.6189708961427498,0.49750828821168547,0.6814609435732033,0.0,0.1321625070974554,0.2719591839030674,1
2022-03-20,33.0,5.0,266.0,3.0,318.0,18.0,265.0,10.0,15.0,1.0,28.0,111,578,1027,56,265.0,38.0,269.0,336.0,28.0,0,10.0,16.0,3549904,3356446,1600984,18450,193458,1755462,1600984,870135,0.030455044332201326,0.019642506383814574,0.015323601422303644,0.020987092937843226,0.0032178914766099517,0.0,0.0005696506104945593,0.0009993853779925346,0.6449672563124714,0.5031547895696672,0.6891171363573666,0.0,0.17702604784381548,0.310571498528405,1
2022-03-21,38.0,5.0,270.0,3.0,325.0,18.0,270.0,11.0,15.0,1.0,26.0,188,752,1909,255,270.0,43.0,273.0,343.0,26.0,0,11.0,16.0,3550092,3357198,1602893,18705,192894,1754305,1602893,869947,0.03103637348022351,0.022292036040519665,0.015561718173293698,0.021398808279779125,0.0029886878166141156,0.0,0.0006270289373854603,0.0009981951384153526,0.7182551806422949,0.5014025940630493,0.689475150613667,0.0,0.2098007473044881,0.33399110233808493,1
2022-03-22,38.0,5.0,266.0,3.0,325.0,19.0,261.0,11.0,18.0,1.0,25.0,256,730,1589,200,261.0,43.0,269.0,344.0,25.0,0,11.0,19.0,3550348,3357928,1604482,18905,192420,1753446,1604482,869691,0.030010658958181696,0.02234694938156117,0.015341219518593671,0.021439941364253385,0.0028745841913967144,0.0,0.0006273361141432356,0.001184182807909344,0.744633745386947,0.5111923580208908,0.7144108829509154,0.0,0.21823542897813789,0.41194925215739414,1
2022-03-23,35.0,5.0,265.0,3.0,324.0,18.0,250.0,12.0,16.0,1.0,26.0,264,816,1572,216,250.0,40.0,268.0,342.0,26.0,0,12.0,17.0,3550612,3358744,1606054,19121,191868,1752690,1606054,869427,0.028754570538987174,0.020847666103779684,0.015290781598571338,0.021294427211040225,0.0029904753360546657,0.0,0.0006846618626225973,0.001058494919847029,0.7250209519044343,0.5317687349160433,0.7405579986725227,0.0,0.22894750355168345,0.3539554087222473,1
2022-03-24,34.0,5.0,265.0,2.0,335.0,19.0,254.0,8.0,16.0,1.0,23.0,235,768,1700,257,254.0,39.0,267.0,354.0,23.0,0,8.0,17.0,3550847,3359512,1607754,19378,191335,1751758,1607754,869192,0.029222542315161668,0.020383097708208116,0.015241831348850697,0.02201829384346113,0.002646135721451647,0.0,0.00045668408535882234,0.0010573756930475683,0.6975128135115287,0.5215778690460723,0.7534694827710892,0.0,0.17258528413965457,0.39959238843104433,1
2022-03-25,33.0,4.0,266.0,2.0,333.0,18.0,251.0,7.0,16.0,1.0,24.0,272,968,2292,284,251.0,37.0,268.0,351.0,24.0,0,7.0,17.0,3551119,3360480,1610046,19662,190639,1750434,1610046,868920,0.028886433733830503,0.019408410660987523,0.01531048871308487,0.021800619361185953,0.002762049440684988,0.0,0.0003999008245955003,0.0010558704533907726,0.6718867008583777,0.5300235001025381,0.7547009631602271,0.0,0.1447840935448009,0.38227789765012926,1
2022-03-26,34.0,4.0,271.0,2.0,327.0,18.0,232.0,5.0,14.0,1.0,21.0,278,1210,1910,134,232.0,38.0,273.0,345.0,21.0,0,5.0,15.0,3551397,3361690,1611956,19796,189707,1749734,1611956,868642,0.0267083562618432,0.020030889740494554,0.015602371560477193,0.02140256930089903,0.002417566730597876,0.0,0.00028575772088786067,0.0009305464913434361,0.749985867498391,0.5841756567687943,0.80134356045998,0.0,0.11820055151784431,0.3849103644445452,1
2022-03-27,33.0,4.0,269.0,2.0,342.0,18.0,240.0,7.0,13.0,1.0,22.0,120,504,787,62,240.0,37.0,271.0,360.0,22.0,0,7.0,14.0,3551517,3362194,1612743,19858,189323,1749451,1612743,868522,0.027633151491844768,0.019543320145993883,0.015490573900040642,0.022322217489085368,0.002533038886752437,0.0,0.0004001255250933007,0.000868086235686653,0.7072418124932874,0.5605793427004624,0.8078057074189751,0.0,0.1579626460477653,0.3427054516322924,1
2022-03-28,37.0,6.0,279.0,2.0,360.0,19.0,257.0,9.0,13.0,1.0,19.0,192,673,1623,230,257.0,43.0,281.0,379.0,19.0,0,9.0,14.0,3551709,3362867,1614366,20088,188842,1748501,1614366,868330,0.029597042599011893,0.02277035828893996,0.01607090873839935,0.023476708503523985,0.0021881082077090507,0.0,0.0005147266143971322,0.0008672135067264796,0.7693457281336669,0.5429903573857708,0.7932112955200383,0.0,0.235238190041822,0.39633026541884425,1
2022-03-29,41.0,5.0,265.0,2.0,366.0,18.0,252.0,10.0,14.0,1.0,18.0,204,749,1456,210,252.0,46.0,267.0,384.0,18.0,0,10.0,15.0,3551913,3363616,1615822,20298,188297,1747794,1615822,868126,0.029028044316147656,0.024429491707249718,0.015276399850325612,0.02376499391640911,0.00207343173686769,0.0,0.0005721498071283001,0.0009283200748597308,0.8415824173749155,0.5262634879549116,0.8186908376458958,0.0,0.27594340192392364,0.4477215518375992,1
2022-03-30,42.0,5.0,261.0,2.0,369.0,17.0,251.0,11.0,11.0,1.0,18.0,281,901,1564,281,251.0,47.0,263.0,386.0,18.0,0,11.0,12.0,3552194,3364517,1617386,20579,187677,1747131,1617386,867845,0.028922215372560765,0.025043026050075395,0.01505325015697163,0.023865669666981167,0.002074103094446589,0.0,0.0006296036187326537,0.0007419379171082228,0.8658750973078758,0.5204736208158186,0.8251674140295329,0.0,0.3035546402772444,0.35771506204043646,1
2022-03-31,40.0,5.0,254.0,2.0,369.0,14.0,250.0,8.0,10.0,1.0,16.0,241,881,1818,305,250.0,45.0,256.0,383.0,16.0,0,8.0,11.0,3552435,3365398,1619204,20884,187037,1746194,1619204,867604,0.028814989326927953,0.024059410704833802,0.014660455825641367,0.023653597693681586,0.001844159316923389,0.0,0.0004581392445512927,0.0006793461478603066,0.834961638606265,0.5087788046459901,0.8208782389371567,0.0,0.24842715070604987,0.3683771470426209,1
2022-04-01,38.0,5.0,248.0,2.0,367.0,13.0,243.0,7.0,9.0,1.0,19.0,261,877,2229,388,243.0,43.0,250.0,380.0,19.0,0,7.0,10.0,3552696,3366275,1621433,21272,186421,1744842,1621433,867343,0.028016597816550082,0.023066070882572242,0.01432794487982293,0.023436059337635286,0.0021905981831870434,0.0,0.000401182456635042,0.0006167384036219814,0.8233002105968255,0.51140916444034,0.836506255723564,0.0,0.18313831341326697,0.2815388090593159,1
2022-04-02,38.0,5.0,242.0,2.0,366.0,13.0,236.0,7.0,9.0,1.0,20.0,256,710,1453,230,236.0,43.0,244.0,379.0,20.0,0,7.0,10.0,3552952,3366985,1622886,21502,185967,1744099,1622886,867087,0.027217568709944906,0.023122381927976467,0.013990031529173517,0.02335345797548318,0.0023065736194868565,0.0,0.00040135336354186313,0.000616186226266047,0.8495388465586158,0.5140073927345965,0.8580288057452452,0.0,0.17400414196671174,0.267143533187174,1
2022-04-03,35.0,5.0,250.0,2.0,396.0,14.0,238.0,8.0,7.0,1.0,21.0,122,346,606,62,238.0,40.0,252.0,410.0,21.0,0,8.0,8.0,3553074,3367331,1623492,21564,185743,1743839,1623492,866965,0.02745208860795995,0.021535131875763825,0.014450875338835753,0.025254205133132777,0.0024222431124670545,0.0,0.0004587579472646271,0.0004927649782074688,0.784462420448386,0.5264034931988967,0.9199374770271622,0.0,0.18939384940489404,0.20343332825316107,1
2022-04-04,37.0,5.0,262.0,2.0,423.0,14.0,244.0,8.0,7.0,1.0,24.0,201,397,1316,318,244.0,42.0,264.0,437.0,24.0,0,8.0,8.0,3553275,3367728,1624808,21882,185547,1742920,1624808,866764,0.028150684615420113,0.02263577422432052,0.015146994698551856,0.02689548549736338,0.002768919798238044,0.0,0.00045899983935005623,0.0004923658672286202,0.8040932053183998,0.5380684308563771,0.9554114176900276,0.0,0.16576855698100504,0.1778187535593949,1
2022-04-05,34.0,5.0,273.0,3.0,434.0,14.0,243.0,7.0,9.0,1.0,25.0,209,394,1316,299,243.0,39.0,276.0,448.0,25.0,0,7.0,10.0,3553484,3368122,1626124,22181,185362,1741998,1626124,866555,0.028042074651926305,0.02103991109288851,0.01584387582534538,0.027550174525435945,0.0028849871041076447,0.0,0.0004018374303529625,0.0006149592527999095,0.7502979488517697,0.5650036961247805,0.9824584973616932,0.0,0.13928569378380457,0.2131584061240102,1
2022-04-06,37.0,4.0,268.0,3.0,440.0,14.0,242.0,8.0,11.0,1.0,27.0,263,520,1411,429,242.0,41.0,271.0,454.0,27.0,0,8.0,12.0,3553747,3368642,1627535,22610,185105,1741107,1627535,866292,0.027935153504822854,0.022149590772804623,0.015564810204082806,0.02789494542360072,0.0031167320026042025,0.0,0.00045947779200244444,0.0007373113327823979,0.7928931111468785,0.557176469475839,0.9985606636736329,0.0,0.1474229390331043,0.2365655218884182,1
2022-04-07,36.0,4.0,261.0,3.0,451.0,14.0,242.0,11.0,11.0,0.0,25.0,214,540,1608,804,242.0,40.0,264.0,465.0,25.0,0,11.0,11.0,3553961,3369182,1629143,23414,184779,1740039,1629143,866078,0.02794205602728622,0.021647481586110975,0.015172073729381928,0.02854261412288547,0.0028865760358766763,0.0,0.000632169738724247,0.0006752016244123444,0.7747275850056126,0.5429834409667621,1.021492981583488,0.0,0.21900332118992732,0.23391090898711775,1
2022-04-08,35.0,4.0,257.0,3.0,460.0,17.0,241.0,13.0,10.0,0.0,23.0,284,755,2045,889,241.0,39.0,260.0,477.0,23.0,0,13.0,10.0,3554245,3369937,1631188,24303,184308,1738749,1631188,865794,0.027835720737265444,0.02116023178592356,0.014953279628054423,0.02924249074907368,0.002656521066212055,0.0,0.0007476639814027211,0.0006130501205256537,0.7601826439361786,0.5371975013399067,1.0505383002325104,0.0,0.2814447778759076,0.2307717895871251,1
2022-04-09,33.0,4.0,255.0,3.0,456.0,17.0,232.0,13.0,9.0,0.0,25.0,279,714,1666,538,232.0,37.0,258.0,473.0,25.0,0,13.0,9.0,3554524,3370651,1632854,24841,183873,1737797,1632854,865515,0.026804850291444977,0.020122584610029748,0.014846383093077039,0.02896768480219297,0.002888453695198812,0.0,0.0007480735667054322,0.0005511821632552574,0.7507068456357714,0.5538692785691627,1.080688177222847,0.0,0.25898755723482086,0.19082257201194966,1
2022-04-10,33.0,3.0,266.0,2.0,476.0,17.0,234.0,11.0,10.0,0.0,23.0,90,296,665,125,234.0,36.0,268.0,493.0,23.0,0,11.0,10.0,3554614,3370947,1633519,24966,183667,1737428,1633519,865425,0.027038738192217696,0.01960069037987227,0.015425099630027835,0.03018024277648439,0.0026576537539359274,0.0,0.0006331197609339783,0.0006121753098678375,0.7249114304273914,0.5704814892015743,1.1161853249931197,0.0,0.2382250735244731,0.23034426849668405,1
2022-04-11,36.0,3.0,269.0,2.0,486.0,16.0,241.0,11.0,10.0,0.0,25.0,204,384,1417,1213,241.0,39.0,271.0,502.0,25.0,0,11.0,10.0,3554818,3371331,1634936,26179,183487,1736395,1634936,865221,0.02785415518116181,0.02125491179211606,0.015607047935521583,0.030704565805633983,0.0028894351847678222,0.0,0.0006334964106669278,0.0006116447371640236,0.7630786736799356,0.5603130963410754,1.1023334079218439,0.0,0.21924575917345998,0.21168314845351746,1
2022-04-12,34.0,3.0,266.0,2.0,494.0,16.0,247.0,13.0,8.0,0.0,28.0,203,502,1471,8095,247.0,37.0,268.0,510.0,28.0,0,13.0,8.0,3555021,3371833,1636407,34274,183188,1735426,1636407,865018,0.0285543191008742,0.02019782955215407,0.015442894136655783,0.03116584077188621,0.003236926861637561,0.0,0.0007490956111064372,0.0004888759336766465,0.7073476163378628,0.540825157906952,1.091458026429776,0.0,0.23142185261716722,0.1510308865703948,1
2022-04-13,33.0,2.0,271.0,2.0,486.0,15.0,243.0,13.0,10.0,0.0,24.0,293,517,1601,6659,243.0,35.0,273.0,501.0,24.0,0,13.0,10.0,3555314,3372350,1638008,40933,182964,1734342,1638008,864725,0.028101419526439044,0.019129446229859428,0.01574084004192945,0.0305859312042432,0.002775448842117436,0.0,0.0007495638115204499,0.0006104976288272096,0.6807288226796375,0.5601439467184132,1.0884123193658106,0.0,0.27006940288209214,0.2199635675365037,1
2022-04-14,37.0,2.0,270.0,2.0,494.0,15.0,237.0,13.0,11.0,0.0,19.0,373,695,2271,7003,237.0,39.0,272.0,509.0,19.0,0,13.0,11.0,3555687,3373045,1640279,47936,182642,1732766,1640279,864352,0.02741938469512421,0.02135324843135752,0.0156974455869979,0.0310313062594839,0.0021981785198622785,0.0,0.0007502455611432819,0.0006706176205389449,0.7787646830439129,0.5724944509710045,1.131728760674997,0.0,0.341303290139641,0.3050787797621463,1
2022-04-15,36.0,2.0,271.0,2.0,492.0,15.0,229.0,12.0,13.0,0.0,19.0,191,440,1139,1590,229.0,38.0,273.0,507.0,19.0,0,12.0,13.0,3555878,3373485,1641418,49526,182393,1732067,1641418,864161,0.02649969160839242,0.020834132888871832,0.015761514999131095,0.030887927389610687,0.002198664369255266,0.0,0.0006928138461156526,0.0007919981381951459,0.7862028432917192,0.5947810726272544,1.1655957301717623,0.0,0.31510668740692027,0.3602178437372924,1
2022-04-16,33.0,2.0,262.0,2.0,508.0,15.0,228.0,11.0,16.0,0.0,18.0,285,443,1333,1984,228.0,35.0,264.0,523.0,18.0,0,11.0,16.0,3556163,3373928,1642751,51510,182235,1731177,1642751,863876,0.026392676726752454,0.01920597031305732,0.015249740494472835,0.031836839545372364,0.0020836323731646673,0.0,0.0006354058539363681,0.0009739759707953306,0.7277007372878378,0.5778019657632989,1.2062755087323724,0.0,0.3049510374861855,0.4674413698593261,1
2022-04-17,34.0,3.0,273.0,3.0,527.0,16.0,244.0,9.0,15.0,0.0,17.0,142,195,476,483,244.0,37.0,276.0,543.0,17.0,0,9.0,15.0,3556305,3374123,1643227,51993,182182,1730896,1643227,863734,0.028249437905651507,0.020309360968701628,0.01594549874746952,0.03304473453758975,0.0019681985426068674,0.0,0.0005199619156783539,0.0009128379706516506,0.718929737169694,0.5644536645551983,1.169748391028301,0.0,0.2641816383979572,0.46379364220166636,1
2022-04-18,33.0,3.0,280.0,3.0,552.0,16.0,254.0,11.0,17.0,0.0,18.0,258,466,1496,3993,254.0,36.0,283.0,568.0,18.0,0,11.0,17.0,3556563,3374589,1644723,55986,181974,1729866,1644723,863476,0.02941598840037245,0.019783045929638303,0.016359648666428497,0.03453469064395646,0.002084597603176,0.0,0.000635887403995454,0.0010336086988508096,0.672526982958282,0.5561481886572052,1.1740108873417694,0.0,0.30504084002909926,0.49583128047161207,1
2022-04-19,33.0,3.0,289.0,3.0,554.0,16.0,253.0,14.0,19.0,0.0,15.0,281,582,1247,4473,253.0,36.0,292.0,570.0,15.0,0,14.0,19.0,3556844,3375171,1645970,60459,181673,1729201,1645970,863195,0.029309715649418727,0.01981582293461329,0.016886411701126706,0.03463003578437031,0.0017377301768430075,0.0,0.0008096224788211435,0.001154334526145677,0.676083765930574,0.576137001911228,1.1815207011418787,0.0,0.46590805040401134,0.6642771941975452,1
2022-04-20,35.0,3.0,296.0,3.0,560.0,15.0,241.0,17.0,19.0,0.0,13.0,258,506,1219,4207,241.0,38.0,299.0,575.0,13.0,0,17.0,19.0,3557102,3375677,1647189,64666,181425,1728488,1647189,862937,0.027927878860218067,0.020945294198704698,0.01729835555699548,0.03490795531053206,0.0015064830920449581,0.0,0.000983518543374325,0.0011534802624349725,0.7499779809106903,0.61939381947249,1.249932208788573,0.0,0.6528573394337,0.765677536326806,1
